TraderName,SampleSize,FirstCapital,LastCapital,Interest,ShortFailFlag,Long TradeCount,Long WinCount,Long LoseCount,Long WinRate,Long LoseRate,Long P/L,Long Profit,Long Loss,Long Cost,Long ProfitFactor,Short TradeCount,Short WinCount,Short LoseCount,Short WinRate,Short LoseRate,Short P/L,Short Profit,Short Loss,Short Cost,Short ProfitFactor,TradeCount,WinCount,LoseCount,WinRate,LoseRate,P/L,Profit,Loss,Cost,ProfitFactor,MaximalDrawdown,DrawdownFactor,ConsecutiveWinCount,ConsecutiveLoseCount
ControlChartBrain(96 55 40 30),366701,2.5E7,2.5586126649763938E7,0.023445065990557623,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,15091.154,19.43598583266522,10,11
ControlChartBrain(96 55 40 50),366701,2.5E7,2.5586126649763938E7,0.023445065990557623,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,15091.154,19.43598583266522,10,11
ControlChartBrain(96 55 55 30),366701,2.5E7,2.5586126649763938E7,0.023445065990557623,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,15091.154,19.43598583266522,10,11
ControlChartBrain(96 55 55 50),366701,2.5E7,2.5586126649763938E7,0.023445065990557623,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,15091.154,19.43598583266522,10,11
ControlChartBrain(48 40 40 50),366701,2.5E7,2.5611504828494597E7,0.02446019313978387,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3993,1971,2022,49.361,50.639,306000.792,686203.210,-380202.418,0.000,1.805,3993,1971,2022,49.361,50.639,306000.792,686203.210,-380202.418,0.000,1.805,32726.893,9.350132565044705,10,11
ControlChartBrain(48 40 55 30),366701,2.5E7,2.5611504828494597E7,0.02446019313978387,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3993,1971,2022,49.361,50.639,306000.792,686203.210,-380202.418,0.000,1.805,3993,1971,2022,49.361,50.639,306000.792,686203.210,-380202.418,0.000,1.805,32726.893,9.350132565044705,10,11
ControlChartBrain(48 40 55 50),366701,2.5E7,2.5611504828494597E7,0.02446019313978387,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3993,1971,2022,49.361,50.639,306000.792,686203.210,-380202.418,0.000,1.805,3993,1971,2022,49.361,50.639,306000.792,686203.210,-380202.418,0.000,1.805,32726.893,9.350132565044705,10,11
ControlChartBrain(48 40 25 50),366701,2.5E7,2.5611504828494597E7,0.02446019313978387,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3993,1971,2022,49.361,50.639,306000.792,686203.210,-380202.418,0.000,1.805,3993,1971,2022,49.361,50.639,306000.792,686203.210,-380202.418,0.000,1.805,32726.893,9.350132565044705,10,11
ControlChartBrain(48 55 10 30),366701,2.5E7,2.5611504828494597E7,0.02446019313978387,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3993,1971,2022,49.361,50.639,306000.792,686203.210,-380202.418,0.000,1.805,3993,1971,2022,49.361,50.639,306000.792,686203.210,-380202.418,0.000,1.805,32726.893,9.350132565044705,10,11
ControlChartBrain(48 55 10 50),366701,2.5E7,2.5611504828494597E7,0.02446019313978387,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3993,1971,2022,49.361,50.639,306000.792,686203.210,-380202.418,0.000,1.805,3993,1971,2022,49.361,50.639,306000.792,686203.210,-380202.418,0.000,1.805,32726.893,9.350132565044705,10,11
ControlChartBrain(48 55 25 50),366701,2.5E7,2.5611504828494597E7,0.02446019313978387,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3993,1971,2022,49.361,50.639,306000.792,686203.210,-380202.418,0.000,1.805,3993,1971,2022,49.361,50.639,306000.792,686203.210,-380202.418,0.000,1.805,32726.893,9.350132565044705,10,11
ControlChartBrain(72 10 10 30),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(48 55 25 30),366701,2.5E7,2.5611504828494597E7,0.02446019313978387,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3993,1971,2022,49.361,50.639,306000.792,686203.210,-380202.418,0.000,1.805,3993,1971,2022,49.361,50.639,306000.792,686203.210,-380202.418,0.000,1.805,32726.893,9.350132565044705,10,11
ControlChartBrain(72 10 25 30),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 10 25 50),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 10 40 30),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 10 40 50),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 10 55 30),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 10 55 50),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 25 10 30),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 25 10 50),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 25 25 30),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 25 25 50),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 25 40 30),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 25 40 50),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 40 25 30),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 40 10 50),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 40 40 30),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 40 25 50),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 40 40 50),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 40 55 30),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 40 55 50),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 55 10 30),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 55 10 50),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 55 25 30),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 55 25 50),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 55 40 30),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 55 55 30),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(72 55 55 50),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(96 10 10 30),366701,2.5E7,2.5586126649763938E7,0.023445065990557623,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,15091.154,19.43598583266522,10,11
ControlChartBrain(96 10 10 50),366701,2.5E7,2.5586126649763938E7,0.023445065990557623,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,15091.154,19.43598583266522,10,11
ControlChartBrain(96 10 25 30),366701,2.5E7,2.5586126649763938E7,0.023445065990557623,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,15091.154,19.43598583266522,10,11
ControlChartBrain(72 55 40 50),366701,2.5E7,2.5635916473621E7,0.02543665894484004,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,3560,1772,1788,49.775,50.225,318206.851,616347.040,-298140.189,0.000,2.067,16118.675,19.741501534895892,10,11
ControlChartBrain(96 10 25 50),366701,2.5E7,2.5586126649763938E7,0.023445065990557623,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,15091.154,19.43598583266522,10,11
ControlChartBrain(96 10 40 50),366701,2.5E7,2.5586126649763938E7,0.023445065990557623,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,15091.154,19.43598583266522,10,11
ControlChartBrain(96 10 40 30),366701,2.5E7,2.5586126649763938E7,0.023445065990557623,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,15091.154,19.43598583266522,10,11
ControlChartBrain(96 10 55 30),366701,2.5E7,2.5586126649763938E7,0.023445065990557623,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,15091.154,19.43598583266522,10,11
ControlChartBrain(96 10 55 50),366701,2.5E7,2.5586126649763938E7,0.023445065990557623,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,15091.154,19.43598583266522,10,11
ControlChartBrain(96 25 10 30),366701,2.5E7,2.5586126649763938E7,0.023445065990557623,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,15091.154,19.43598583266522,10,11
ControlChartBrain(96 25 25 30),366701,2.5E7,2.5586126649763938E7,0.023445065990557623,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,15091.154,19.43598583266522,10,11
ControlChartBrain(96 25 10 50),366701,2.5E7,2.5586126649763938E7,0.023445065990557623,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,15091.154,19.43598583266522,10,11
ControlChartBrain(96 25 25 50),366701,2.5E7,2.5586126649763938E7,0.023445065990557623,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,15091.154,19.43598583266522,10,11
ControlChartBrain(96 25 40 30),366701,2.5E7,2.5586126649763938E7,0.023445065990557623,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,15091.154,19.43598583266522,10,11
ControlChartBrain(96 25 40 50),366701,2.5E7,2.5586126649763938E7,0.023445065990557623,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,15091.154,19.43598583266522,10,11
ControlChartBrain(96 25 55 30),366701,2.5E7,2.5586126649763938E7,0.023445065990557623,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,15091.154,19.43598583266522,10,11
ControlChartBrain(96 25 55 50),366701,2.5E7,2.5586126649763938E7,0.023445065990557623,OK,0,0,0,-1.000,-1.000,0.000,0.000,0.000,0.000,0.000,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,2957,1465,1492,49.543,50.457,293311.456,563312.236,-270000.779,0.000,2.086,15091.154,19.43598583266522,10,11
